Date,Home Team,Away Team,xG_home,xG_away,DEEP_home,DEEP_away,PPDA_home,PPDA_away,xPTS_home,xPTS_away
May 30 2020,Wolfsburg,Eintracht Frankfurt,2.10,1.95,7,5,5.70,4.82,1.46,1.27
May 30 2020,Hertha Berlin,Augsburg,3.05,1.13,2,3,8.48,32.00,2.55,0.32
May 30 2020,Mainz 05,Hoffenheim,1.08,1.71,8,1,10.32,9.75,0.84,1.91
May 30 2020,Schalke 04,Werder Bremen,0.79,0.35,6,6,10.00,4.97,1.77,0.83
May 30 2020,Bayern Munich,Fortuna Duesseldorf,3.03,0.72,15,0,8.04,30.85,2.72,0.18
May 31 2020,Borussia M.Gladbach,Union Berlin,2.16,0.72,5,2,14.44,19.05,2.44,0.40
May 31 2020,Paderborn,Borussia Dortmund,1.14,4.50,1,13,27.13,12.94,0.06,2.91
Jun 01 2020,FC Cologne,RasenBallsport Leipzig,0.80,3.21,4,9,9.48,22.92,0.21,2.70
Jun 03 2020,Werder Bremen,Eintracht Frankfurt,0.39,1.75,4,2,10.67,8.07,0.34,2.48
Jun 05 2020,Freiburg,Borussia M.Gladbach,1.56,2.15,5,7,15.61,8.42,0.94,1.83
Jun 06 2020,RasenBallsport Leipzig,Paderborn,1.91,1.27,9,2,8.85,12.05,1.88,0.88
Jun 06 2020,Bayer Leverkusen,Bayern Munich,0.77,2.65,3,11,12.55,11.35,0.31,2.57
Jun 06 2020,Eintracht Frankfurt,Mainz 05,0.37,2.91,3,6,4.23,13.54,0.10,2.85
Jun 06 2020,Fortuna Duesseldorf,Hoffenheim,2.46,1.45,7,1,8.83,22.58,2.12,0.65
Jun 06 2020,Borussia Dortmund,Hertha Berlin,1.85,0.11,8,6,13.05,17.42,2.77,0.13
Jun 07 2020,Werder Bremen,Wolfsburg,0.42,1.84,5,6,7.83,12.82,0.34,2.49
Jun 07 2020,Union Berlin,Schalke 04,2.40,0.17,2,1,9.04,5.56,2.83,0.10
Jun 07 2020,Augsburg,FC Cologne,2.20,0.79,2,2,7.64,6.83,2.45,0.38
Jun 12 2020,Hoffenheim,RasenBallsport Leipzig,1.76,1.37,8,13,8.68,9.42,1.65,1.10
Jun 13 2020,Wolfsburg,Freiburg,2.48,2.09,11,4,11.05,8.84,1.60,1.16
Jun 13 2020,Fortuna Duesseldorf,Borussia Dortmund,0.38,0.68,2,5,24.24,12.48,0.94,1.63
Jun 13 2020,Hertha Berlin,Eintracht Frankfurt,0.60,2.94,2,9,16.21,9.52,0.12,2.81
Jun 13 2020,FC Cologne,Union Berlin,1.34,0.53,7,1,6.28,11.20,2.11,0.62
Jun 13 2020,Paderborn,Werder Bremen,1.97,3.13,4,7,10.75,5.56,0.57,2.23
Jun 13 2020,Bayern Munich,Borussia M.Gladbach,1.78,0.98,8,4,13.50,20.69,2.00,0.74
Jun 14 2020,Mainz 05,Augsburg,1.43,0.89,10,4,5.63,12.30,1.80,0.91
Jun 14 2020,Schalke 04,Bayer Leverkusen,1.47,0.89,2,6,18.19,4.64,1.93,0.80
Jun 16 2020,Borussia M.Gladbach,Wolfsburg,1.74,0.74,9,4,12.36,10.59,2.19,0.57
Jun 16 2020,Werder Bremen,Bayern Munich,0.27,1.33,4,15,25.00,7.91,0.45,2.29
Jun 16 2020,Freiburg,Hertha Berlin,1.81,1.43,12,5,21.42,16.50,1.63,1.11
Jun 16 2020,Union Berlin,Paderborn,1.52,0.40,7,6,10.28,5.94,2.28,0.48
Jun 17 2020,Eintracht Frankfurt,Schalke 04,2.51,1.23,5,5,4.85,17.74,2.34,0.46
Jun 17 2020,Borussia Dortmund,Mainz 05,1.30,1.87,6,1,6.45,33.29,0.89,1.86
Jun 17 2020,RasenBallsport Leipzig,Fortuna Duesseldorf,1.25,0.59,5,4,11.45,29.80,1.95,0.76
Jun 17 2020,Bayer Leverkusen,FC Cologne,2.19,0.53,7,1,9.06,16.88,2.55,0.30
Jun 17 2020,Augsburg,Hoffenheim,0.49,3.15,1,11,23.92,6.85,0.10,2.85
Jun 20 2020,Bayern Munich,Freiburg,2.15,1.43,16,5,10.87,18.74,1.91,0.84
Jun 20 2020,RasenBallsport Leipzig,Borussia Dortmund,1.04,3.12,11,10,12.37,14.05,0.24,2.66
Jun 20 2020,Hoffenheim,Union Berlin,2.44,0.92,9,3,13.40,15.23,2.46,0.37
Jun 20 2020,Fortuna Duesseldorf,Augsburg,0.35,0.99,2,5,9.08,17.41,0.73,1.92
Jun 20 2020,Hertha Berlin,Bayer Leverkusen,2.36,0.68,5,7,16.23,5.42,2.60,0.27
Jun 20 2020,Mainz 05,Werder Bremen,2.07,1.36,9,15,12.13,5.19,1.93,0.84
Jun 20 2020,Schalke 04,Wolfsburg,0.67,2.63,0,3,7.93,6.51,0.22,2.68
Jun 20 2020,FC Cologne,Eintracht Frankfurt,0.96,1.18,5,11,15.50,5.78,1.11,1.49
Jun 20 2020,Paderborn,Borussia M.Gladbach,0.67,2.75,3,10,19.14,8.71,0.22,2.68
Jun 27 2020,Borussia Dortmund,Hoffenheim,0.13,3.86,7,9,16.76,24.20,0.01,2.98
Jun 27 2020,Bayer Leverkusen,Mainz 05,1.88,0.35,14,2,5.47,23.05,2.56,0.28
Jun 27 2020,Borussia M.Gladbach,Hertha Berlin,3.07,0.83,9,4,13.14,18.57,2.69,0.20
Jun 27 2020,Wolfsburg,Bayern Munich,0.75,3.22,2,7,15.24,10.32,0.16,2.77
Jun 27 2020,Eintracht Frankfurt,Paderborn,1.97,1.49,8,7,6.93,18.95,1.75,1.00
Jun 27 2020,Werder Bremen,FC Cologne,3.25,0.85,5,0,9.30,12.88,2.76,0.16
Jun 27 2020,Freiburg,Schalke 04,1.88,0.65,10,7,11.53,16.79,2.31,0.49
Jun 27 2020,Augsburg,RasenBallsport Leipzig,0.16,1.89,3,6,11.63,7.95,0.16,2.71
Jun 27 2020,Union Berlin,Fortuna Duesseldorf,1.19,0.99,4,8,12.05,10.76,1.57,1.14
Sep 18 2020,Bayern Munich,Schalke 04,4.62,0.15,24,3,6.34,25.33,2.99,0.01
Sep 19 2020,Eintracht Frankfurt,Arminia Bielefeld,2.47,0.62,9,2,6.77,12.44,2.65,0.23
Sep 19 2020,Union Berlin,Augsburg,1.05,1.42,1,0,13.22,21.25,1.02,1.69
Sep 19 2020,FC Cologne,Hoffenheim,2.41,2.90,5,10,11.91,11.54,0.99,1.76
Sep 19 2020,Werder Bremen,Hertha Berlin,0.50,2.05,6,3,12.09,4.79,0.35,2.49
Sep 19 2020,VfB Stuttgart,Freiburg,2.16,2.07,12,4,7.62,12.11,1.41,1.35
Sep 19 2020,Borussia Dortmund,Borussia M.Gladbach,1.70,0.51,7,5,28.77,12.10,2.41,0.38
Sep 20 2020,RasenBallsport Leipzig,Mainz 05,3.23,1.07,14,2,6.19,29.59,2.63,0.25
Sep 20 2020,Wolfsburg,Bayer Leverkusen,1.28,0.44,7,8,11.65,11.88,2.15,0.57
Sep 25 2020,Hertha Berlin,Eintracht Frankfurt,1.56,1.62,3,6,13.44,15.80,1.31,1.39
Sep 26 2020,Mainz 05,VfB Stuttgart,1.04,2.97,3,8,11.26,9.88,0.26,2.62
Sep 26 2020,Augsburg,Borussia Dortmund,1.45,1.53,2,13,27.94,5.05,1.32,1.40
Sep 26 2020,Arminia Bielefeld,FC Cologne,0.16,1.37,1,10,10.96,13.10,0.26,2.56
Sep 26 2020,Borussia M.Gladbach,Union Berlin,1.48,0.77,1,3,11.05,14.18,1.96,0.78
Sep 26 2020,Bayer Leverkusen,RasenBallsport Leipzig,0.91,1.20,5,3,6.77,12.48,1.08,1.59
Sep 26 2020,Schalke 04,Werder Bremen,1.68,3.10,3,4,3.95,9.47,0.49,2.34
Sep 27 2020,Hoffenheim,Bayern Munich,2.52,1.17,6,11,13.12,5.82,2.31,0.52
Sep 27 2020,Freiburg,Wolfsburg,0.92,0.41,2,6,7.83,11.17,1.79,0.83
Oct 02 2020,Union Berlin,Mainz 05,2.07,0.19,1,2,11.08,13.35,2.72,0.17
Oct 03 2020,FC Cologne,Borussia M.Gladbach,0.24,2.06,2,12,12.94,7.06,0.16,2.73
Oct 03 2020,Werder Bremen,Arminia Bielefeld,0.35,1.02,5,7,20.58,7.70,0.65,2.03
Oct 03 2020,VfB Stuttgart,Bayer Leverkusen,0.80,1.70,5,4,12.43,7.90,0.66,2.10
Oct 03 2020,Borussia Dortmund,Freiburg,2.83,0.45,15,0,8.26,23.86,2.85,0.09
Oct 03 2020,Eintracht Frankfurt,Hoffenheim,3.57,0.77,10,6,12.27,17.60,2.88,0.08
Oct 03 2020,RasenBallsport Leipzig,Schalke 04,3.26,0.22,10,0,4.04,42.67,2.94,0.04
Oct 04 2020,Wolfsburg,Augsburg,1.32,1.81,7,4,6.28,15.13,0.93,1.82
Oct 04 2020,Bayern Munich,Hertha Berlin,3.99,1.25,11,1,4.13,12.17,2.82,0.13
Oct 17 2020,Hoffenheim,Borussia Dortmund,0.88,1.85,3,15,13.63,10.96,0.66,2.11
Oct 17 2020,Freiburg,Werder Bremen,1.06,1.66,14,2,9.05,13.52,0.86,1.88
Oct 17 2020,Hertha Berlin,VfB Stuttgart,1.43,1.41,10,1,5.40,13.16,1.34,1.37
Oct 17 2020,Augsburg,RasenBallsport Leipzig,0.55,2.40,1,19,23.47,6.22,0.21,2.67
Oct 17 2020,Mainz 05,Bayer Leverkusen,0.21,0.45,3,2,8.68,14.53,0.94,1.50
Oct 17 2020,Arminia Bielefeld,Bayern Munich,1.21,3.29,4,16,34.67,7.43,0.27,2.62
Oct 17 2020,Borussia M.Gladbach,Wolfsburg,2.11,1.34,6,4,8.13,9.37,1.98,0.79
Oct 18 2020,FC Cologne,Eintracht Frankfurt,1.42,1.55,4,10,7.53,8.81,1.23,1.47
Oct 18 2020,Schalke 04,Union Berlin,0.25,0.83,1,2,12.80,21.33,0.67,1.94
Oct 23 2020,VfB Stuttgart,FC Cologne,0.72,2.38,4,3,11.95,16.90,0.29,2.58
Oct 24 2020,Union Berlin,Freiburg,1.28,0.27,1,1,13.82,10.64,2.35,0.41
Oct 24 2020,Mainz 05,Borussia M.Gladbach,1.90,3.08,13,7,13.90,6.06,0.69,2.13
Oct 24 2020,RasenBallsport Leipzig,Hertha Berlin,2.69,0.80,18,6,5.85,9.33,2.60,0.28
Oct 24 2020,Bayern Munich,Eintracht Frankfurt,3.81,0.43,12,1,10.00,16.91,2.92,0.05
Oct 24 2020,Borussia Dortmund,Schalke 04,1.48,0.24,16,1,9.29,18.08,2.40,0.38
Oct 25 2020,Wolfsburg,Arminia Bielefeld,2.78,0.66,12,3,13.35,10.71,2.68,0.22
Oct 25 2020,Werder Bremen,Hoffenheim,0.23,0.87,1,5,16.06,12.91,0.65,1.95
Oct 26 2020,Bayer Leverkusen,Augsburg,2.63,0.34,6,3,7.50,19.88,2.85,0.09
Oct 30 2020,Schalke 04,VfB Stuttgart,0.73,1.57,2,10,8.93,6.93,0.63,2.10
Oct 31 2020,FC Cologne,Bayern Munich,0.68,0.99,2,9,28.86,5.75,0.91,1.72
Oct 31 2020,Augsburg,Mainz 05,1.79,1.01,6,5,16.60,8.20,2.01,0.73
Oct 31 2020,Arminia Bielefeld,Borussia Dortmund,0.26,2.76,0,18,26.50,7.57,0.09,2.85
Oct 31 2020,Eintracht Frankfurt,Werder Bremen,2.49,0.73,8,1,5.04,31.15,2.53,0.33
Oct 31 2020,Borussia M.Gladbach,RasenBallsport Leipzig,0.62,0.70,6,5,11.46,10.06,1.24,1.35
Nov 01 2020,Freiburg,Bayer Leverkusen,1.18,1.34,4,5,22.44,12.42,1.24,1.46
Nov 01 2020,Hertha Berlin,Wolfsburg,1.25,0.40,5,7,12.47,6.24,2.09,0.62
Nov 02 2020,Hoffenheim,Union Berlin,1.49,3.66,15,9,8.00,19.29,0.20,2.71
Nov 06 2020,Werder Bremen,FC Cologne,1.35,0.40,6,2,5.75,23.83,2.30,0.45
Nov 07 2020,VfB Stuttgart,Eintracht Frankfurt,2.09,3.49,10,10,9.88,6.58,0.58,2.25
Nov 07 2020,RasenBallsport Leipzig,Freiburg,2.43,0.58,3,5,8.46,15.86,2.67,0.22
Nov 07 2020,Union Berlin,Arminia Bielefeld,2.25,0.26,10,3,20.89,29.62,2.81,0.11
Nov 07 2020,Mainz 05,Schalke 04,3.36,1.71,9,12,10.52,5.61,2.45,0.41
Nov 07 2020,Augsburg,Hertha Berlin,0.35,2.52,3,5,9.42,13.55,0.13,2.80
Nov 07 2020,Borussia Dortmund,Bayern Munich,2.31,1.34,9,7,12.00,8.88,2.08,0.71
Nov 08 2020,Wolfsburg,Hoffenheim,2.65,2.64,8,6,10.13,7.55,1.43,1.35
Nov 08 2020,Bayer Leverkusen,Borussia M.Gladbach,1.54,3.02,9,2,8.36,15.00,0.47,2.37
Nov 21 2020,Bayern Munich,Werder Bremen,1.67,1.63,18,4,3.91,16.63,1.37,1.35
Nov 21 2020,Borussia M.Gladbach,Augsburg,1.71,0.81,9,5,10.19,17.63,2.08,0.67
Nov 21 2020,Hoffenheim,VfB Stuttgart,1.75,1.46,4,9,8.03,6.41,1.63,1.10
Nov 21 2020,Schalke 04,Wolfsburg,1.00,2.66,3,7,11.29,5.77,0.38,2.48
Nov 21 2020,Arminia Bielefeld,Bayer Leverkusen,0.00,1.33,1,7,22.89,12.20,0.16,2.69
Nov 21 2020,Eintracht Frankfurt,RasenBallsport Leipzig,0.89,0.91,3,7,7.43,7.81,1.33,1.32
Nov 21 2020,Hertha Berlin,Borussia Dortmund,1.21,2.83,3,11,10.74,8.22,0.39,2.46
Nov 22 2020,Freiburg,Mainz 05,1.48,3.20,8,7,12.10,46.56,0.46,2.40
Nov 22 2020,FC Cologne,Union Berlin,1.08,1.89,2,4,13.00,11.83,0.65,2.07
Nov 27 2020,Wolfsburg,Werder Bremen,1.54,0.86,12,4,9.44,18.42,1.92,0.79
Nov 28 2020,Borussia Dortmund,FC Cologne,2.76,1.59,17,2,5.59,17.33,2.21,0.58
Nov 28 2020,RasenBallsport Leipzig,Arminia Bielefeld,2.84,1.76,9,7,9.68,15.38,2.11,0.69
Nov 28 2020,Union Berlin,Eintracht Frankfurt,1.96,1.34,4,7,17.18,6.03,1.89,0.86
Nov 28 2020,Augsburg,Freiburg,0.39,0.47,2,1,10.86,16.91,1.15,1.35
Nov 28 2020,VfB Stuttgart,Bayern Munich,1.39,0.89,5,11,14.48,7.35,1.77,0.94
Nov 28 2020,Borussia M.Gladbach,Schalke 04,3.16,0.73,10,8,9.38,15.17,2.76,0.16
Nov 29 2020,Bayer Leverkusen,Hertha Berlin,1.04,0.52,2,3,6.88,12.25,1.81,0.84
Nov 29 2020,Mainz 05,Hoffenheim,1.78,1.11,9,7,15.86,5.61,1.92,0.83
Dec 04 2020,Hertha Berlin,Union Berlin,0.77,0.27,4,4,5.72,26.69,1.85,0.74
Dec 05 2020,Freiburg,Borussia M.Gladbach,4.02,1.67,3,5,13.15,9.00,2.65,0.25
Dec 05 2020,Eintracht Frankfurt,Borussia Dortmund,0.85,1.14,3,11,12.66,11.53,1.09,1.59
Dec 05 2020,FC Cologne,Wolfsburg,1.09,1.91,7,13,19.61,8.79,0.75,2.00
Dec 05 2020,Arminia Bielefeld,Mainz 05,1.18,2.54,5,5,7.05,9.57,0.39,2.45
Dec 05 2020,Bayern Munich,RasenBallsport Leipzig,1.00,1.56,6,1,12.47,23.00,0.86,1.86
Dec 06 2020,Werder Bremen,VfB Stuttgart,0.65,2.13,4,5,8.36,10.79,0.28,2.58
Dec 06 2020,Schalke 04,Bayer Leverkusen,1.23,2.45,4,7,11.87,7.70,0.56,2.24
Dec 07 2020,Hoffenheim,Augsburg,1.46,0.79,8,5,9.04,20.00,1.93,0.81
Dec 11 2020,Wolfsburg,Eintracht Frankfurt,2.81,1.51,12,6,7.69,15.64,2.32,0.50
Dec 12 2020,Borussia Dortmund,VfB Stuttgart,0.78,3.08,18,4,5.80,20.44,0.19,2.72
Dec 12 2020,RasenBallsport Leipzig,Werder Bremen,2.40,0.60,6,3,9.03,17.95,2.63,0.25
Dec 12 2020,Borussia M.Gladbach,Hertha Berlin,1.36,0.37,6,4,10.62,11.65,2.28,0.48
Dec 12 2020,Freiburg,Arminia Bielefeld,2.43,0.24,5,0,11.10,11.83,2.83,0.11
Dec 12 2020,Mainz 05,FC Cologne,1.26,0.84,8,0,9.75,20.80,1.74,0.96
Dec 12 2020,Union Berlin,Bayern Munich,1.09,1.06,1,7,29.33,6.21,1.36,1.33
Dec 13 2020,Augsburg,Schalke 04,1.25,1.91,2,10,14.85,5.70,0.91,1.84
Dec 13 2020,Bayer Leverkusen,Hoffenheim,2.12,1.67,9,4,9.50,15.48,1.70,1.05
Dec 15 2020,Eintracht Frankfurt,Borussia M.Gladbach,2.13,1.14,8,2,9.09,5.63,2.17,0.59
Dec 15 2020,Hertha Berlin,Mainz 05,0.49,0.74,7,4,5.24,17.32,0.97,1.63
Dec 15 2020,Werder Bremen,Borussia Dortmund,0.15,3.38,3,11,14.82,12.74,0.01,2.98
Dec 15 2020,VfB Stuttgart,Union Berlin,2.19,1.02,8,4,7.40,12.50,2.28,0.54
Dec 16 2020,Schalke 04,Freiburg,0.38,1.16,2,2,10.60,12.20,0.60,2.11
Dec 16 2020,FC Cologne,Bayer Leverkusen,0.25,1.93,1,11,18.00,7.00,0.20,2.67
Dec 16 2020,Arminia Bielefeld,Augsburg,0.70,0.37,5,2,7.69,8.59,1.62,0.95
Dec 16 2020,Bayern Munich,Wolfsburg,1.27,1.11,6,6,5.97,12.82,1.49,1.22
Dec 16 2020,Hoffenheim,RasenBallsport Leipzig,0.75,0.48,0,3,7.64,12.63,1.59,0.98
Dec 18 2020,Union Berlin,Borussia Dortmund,1.38,1.18,3,12,21.89,5.21,1.56,1.17
Dec 19 2020,RasenBallsport Leipzig,FC Cologne,1.58,0.21,12,1,9.15,31.92,2.48,0.31
Dec 19 2020,Borussia M.Gladbach,Hoffenheim,2.13,2.29,3,8,12.28,8.03,1.29,1.45
Dec 19 2020,Schalke 04,Arminia Bielefeld,0.34,0.90,4,4,10.71,4.28,0.76,1.86
Dec 19 2020,Mainz 05,Werder Bremen,0.39,1.30,2,2,13.65,9.33,0.52,2.21
Dec 19 2020,Augsburg,Eintracht Frankfurt,1.45,2.37,5,6,11.64,8.70,0.80,2.00
Dec 19 2020,Bayer Leverkusen,Bayern Munich,0.31,1.41,5,9,10.24,16.10,0.45,2.31
Dec 20 2020,Freiburg,Hertha Berlin,2.97,1.04,8,5,13.17,5.08,2.64,0.25
Dec 20 2020,Wolfsburg,VfB Stuttgart,1.68,1.11,8,6,8.81,20.73,1.78,0.95
Jan 02 2021,Hoffenheim,Freiburg,1.14,2.08,9,2,6.85,10.16,0.66,2.13
Jan 02 2021,Eintracht Frankfurt,Bayer Leverkusen,1.34,0.75,5,6,13.37,6.44,1.85,0.85
Jan 02 2021,FC Cologne,Augsburg,0.45,1.24,1,6,9.09,8.36,0.61,2.11
Jan 02 2021,Werder Bremen,Union Berlin,1.02,1.30,3,4,7.12,15.24,1.07,1.61
Jan 02 2021,Arminia Bielefeld,Borussia M.Gladbach,0.71,1.89,6,16,15.75,15.27,0.52,2.26
Jan 02 2021,Hertha Berlin,Schalke 04,2.07,0.72,9,2,7.25,11.00,2.36,0.45
Jan 02 2021,VfB Stuttgart,RasenBallsport Leipzig,0.89,2.64,4,10,15.45,8.42,0.33,2.53
Jan 03 2021,Borussia Dortmund,Wolfsburg,2.00,1.22,6,5,11.06,13.44,1.94,0.84
Jan 03 2021,Bayern Munich,Mainz 05,4.11,1.19,22,2,5.00,38.58,2.83,0.12
Jan 08 2021,Borussia M.Gladbach,Bayern Munich,0.97,1.33,4,8,23.11,8.88,1.01,1.68
Jan 09 2021,Bayer Leverkusen,Werder Bremen,0.59,0.48,7,2,3.71,21.89,1.32,1.23
Jan 09 2021,Freiburg,FC Cologne,2.92,0.14,4,3,12.42,17.94,2.92,0.04
Jan 09 2021,Union Berlin,Wolfsburg,1.00,1.89,5,4,9.21,12.19,0.66,2.11
Jan 09 2021,Schalke 04,Hoffenheim,2.13,1.84,7,5,8.26,6.14,1.57,1.19
Jan 09 2021,Mainz 05,Eintracht Frankfurt,1.10,2.44,6,8,11.78,7.94,0.43,2.39
Jan 09 2021,RasenBallsport Leipzig,Borussia Dortmund,1.59,2.57,6,19,11.43,8.35,0.67,2.10
Jan 10 2021,Augsburg,VfB Stuttgart,0.97,4.01,6,13,10.38,9.92,0.10,2.84
Jan 10 2021,Arminia Bielefeld,Hertha Berlin,0.62,0.60,1,3,11.29,7.07,1.29,1.29
Jan 15 2021,Union Berlin,Bayer Leverkusen,1.22,0.79,2,9,25.37,6.86,1.73,0.96
Jan 16 2021,Borussia Dortmund,Mainz 05,1.90,0.54,12,1,3.91,15.26,2.43,0.39
Jan 16 2021,Hoffenheim,Arminia Bielefeld,0.66,0.60,5,5,14.67,8.14,1.35,1.24
Jan 16 2021,Wolfsburg,RasenBallsport Leipzig,0.81,2.42,2,9,11.64,13.35,0.26,2.61
Jan 16 2021,FC Cologne,Hertha Berlin,0.34,0.42,3,5,11.55,7.90,1.16,1.31
Jan 16 2021,Werder Bremen,Augsburg,1.20,0.94,6,3,17.11,10.31,1.57,1.08
Jan 16 2021,VfB Stuttgart,Borussia M.Gladbach,1.64,1.43,7,3,13.24,14.59,1.51,1.18
Jan 17 2021,Bayern Munich,Freiburg,3.02,0.76,16,7,14.50,13.76,2.73,0.18
Jan 17 2021,Eintracht Frankfurt,Schalke 04,1.98,0.14,12,5,6.11,25.33,2.72,0.16
Jan 19 2021,Borussia M.Gladbach,Werder Bremen,0.65,0.81,7,4,8.53,33.60,1.15,1.49
Jan 19 2021,Bayer Leverkusen,Borussia Dortmund,1.82,1.26,4,11,12.67,11.03,1.79,0.96
Jan 19 2021,Hertha Berlin,Hoffenheim,1.34,1.08,8,2,7.42,14.38,1.60,1.08
Jan 19 2021,Mainz 05,Wolfsburg,0.37,0.99,1,3,10.30,5.30,0.70,1.96
Jan 20 2021,Schalke 04,FC Cologne,1.14,1.75,7,4,9.79,15.26,0.88,1.88
Jan 20 2021,RasenBallsport Leipzig,Union Berlin,1.35,0.12,7,1,10.04,24.42,2.45,0.31
Jan 20 2021,Freiburg,Eintracht Frankfurt,0.85,1.45,2,13,13.10,7.47,0.89,1.83
Jan 20 2021,Augsburg,Bayern Munich,1.22,1.98,3,18,11.23,6.96,0.76,1.98
Jan 20 2021,Arminia Bielefeld,VfB Stuttgart,1.86,1.32,4,8,17.95,8.75,1.78,0.96
Jan 22 2021,Borussia M.Gladbach,Borussia Dortmund,2.33,1.93,3,8,19.26,9.55,1.69,1.06
Jan 23 2021,Bayer Leverkusen,Wolfsburg,0.57,1.06,4,5,6.87,17.95,0.87,1.80
Jan 23 2021,Freiburg,VfB Stuttgart,1.53,3.03,7,7,8.81,8.16,0.51,2.33
Jan 23 2021,Mainz 05,RasenBallsport Leipzig,1.97,1.86,5,13,12.69,5.67,1.47,1.24
Jan 23 2021,Augsburg,Union Berlin,0.95,1.63,1,10,17.17,5.90,0.70,1.99
Jan 23 2021,Arminia Bielefeld,Eintracht Frankfurt,0.33,2.56,4,11,9.97,9.07,0.14,2.78
Jan 23 2021,Hertha Berlin,Werder Bremen,2.00,1.39,9,1,6.45,16.18,1.83,0.89
Jan 24 2021,Schalke 04,Bayern Munich,0.94,3.13,2,15,26.20,5.26,0.27,2.62
Jan 24 2021,Hoffenheim,FC Cologne,2.66,2.29,7,7,14.63,7.09,1.66,1.09
Jan 29 2021,VfB Stuttgart,Mainz 05,1.03,0.30,0,11,8.35,5.86,2.06,0.62
Jan 30 2021,Bayern Munich,Hoffenheim,1.95,1.87,8,10,12.59,20.41,1.44,1.31
Jan 30 2021,Borussia Dortmund,Augsburg,1.92,0.31,12,1,6.05,22.18,2.67,0.20
Jan 30 2021,Eintracht Frankfurt,Hertha Berlin,1.78,0.38,9,4,6.30,15.47,2.54,0.30
Jan 30 2021,Union Berlin,Borussia M.Gladbach,0.69,0.58,2,8,22.17,11.00,1.42,1.18
Jan 30 2021,Werder Bremen,Schalke 04,0.64,0.47,8,3,13.36,9.04,1.44,1.12
Jan 30 2021,RasenBallsport Leipzig,Bayer Leverkusen,1.69,0.91,5,4,9.24,8.28,2.03,0.71
Jan 31 2021,FC Cologne,Arminia Bielefeld,1.51,0.95,3,8,9.00,5.69,1.81,0.90
Jan 31 2021,Wolfsburg,Freiburg,2.01,0.68,9,4,12.25,7.04,2.41,0.42
Feb 05 2021,Hertha Berlin,Bayern Munich,1.25,1.80,3,10,13.18,6.89,0.94,1.79
Feb 06 2021,Bayer Leverkusen,VfB Stuttgart,4.61,1.31,16,3,8.19,14.42,2.85,0.11
Feb 06 2021,Freiburg,Borussia Dortmund,0.17,1.29,1,8,27.00,7.28,0.34,2.42
Feb 06 2021,Schalke 04,RasenBallsport Leipzig,0.13,3.10,0,17,15.47,4.89,0.05,2.92
Feb 06 2021,Mainz 05,Union Berlin,2.21,0.94,6,4,13.24,9.95,2.37,0.45
Feb 06 2021,Augsburg,Wolfsburg,0.38,2.20,3,13,23.85,8.14,0.23,2.64
Feb 06 2021,Borussia M.Gladbach,FC Cologne,0.43,0.82,5,3,7.13,32.43,0.90,1.72
Feb 07 2021,Hoffenheim,Eintracht Frankfurt,0.64,1.26,7,5,11.31,10.45,0.76,1.94
Feb 12 2021,RasenBallsport Leipzig,Augsburg,2.26,0.94,6,3,7.17,12.55,2.44,0.36
Feb 13 2021,Borussia Dortmund,Hoffenheim,1.19,2.19,3,9,6.87,10.03,0.71,2.08
Feb 13 2021,Bayer Leverkusen,Mainz 05,1.75,2.28,4,12,7.50,10.81,1.02,1.74
Feb 13 2021,Werder Bremen,Freiburg,0.91,0.38,1,2,23.19,12.07,1.89,0.74
Feb 13 2021,VfB Stuttgart,Hertha Berlin,1.39,0.83,7,3,7.41,8.20,1.81,0.90
Feb 13 2021,Union Berlin,Schalke 04,1.94,0.34,8,6,10.59,6.24,2.58,0.27
Feb 14 2021,Eintracht Frankfurt,FC Cologne,2.94,0.55,4,5,7.38,17.43,2.79,0.14
Feb 14 2021,Wolfsburg,Borussia M.Gladbach,0.64,0.66,6,7,11.77,9.16,1.27,1.34
Feb 15 2021,Bayern Munich,Arminia Bielefeld,2.29,1.72,6,5,7.65,19.76,1.80,0.94
Feb 19 2021,Arminia Bielefeld,Wolfsburg,0.32,1.68,6,5,17.05,14.28,0.26,2.58
Feb 20 2021,Borussia M.Gladbach,Mainz 05,0.66,0.67,8,2,8.31,20.40,1.26,1.34
Feb 20 2021,Freiburg,Union Berlin,0.84,1.50,6,4,7.81,17.90,0.81,1.89
Feb 20 2021,Eintracht Frankfurt,Bayern Munich,1.91,1.55,4,12,11.37,11.06,1.65,1.10
Feb 20 2021,FC Cologne,VfB Stuttgart,0.65,0.61,5,6,13.35,18.79,1.34,1.26
Feb 20 2021,Schalke 04,Borussia Dortmund,0.83,1.85,7,10,13.32,6.25,0.54,2.24
Feb 21 2021,Augsburg,Bayer Leverkusen,0.93,0.40,1,6,29.23,5.13,1.90,0.75
Feb 21 2021,Hertha Berlin,RasenBallsport Leipzig,0.86,1.16,5,7,11.05,18.00,1.09,1.59
Feb 21 2021,Hoffenheim,Werder Bremen,2.66,0.11,7,3,11.67,10.92,2.90,0.06
Feb 26 2021,Werder Bremen,Eintracht Frankfurt,1.11,1.18,6,8,19.72,4.19,1.30,1.39
Feb 27 2021,Bayern Munich,FC Cologne,2.40,0.99,7,9,12.74,14.88,2.37,0.45
Feb 27 2021,Borussia Dortmund,Arminia Bielefeld,2.51,0.64,23,3,13.59,15.76,2.63,0.25
