date,home_team,away_team,fthg,ftag,ftr,hs,as,hst,ast,hf,af,hc,ac,hy,ay,hr,ar,xg_home,xg_away,deep_home,deep_away,ppda_home,ppda_away,xpts_home,xpts_away
2017-08-26,Werder Bremen,Bayern Munich,0,2,A,4,19,1,8,9,10,2,8,1,1,0,0,0.23,1.4,3,11,24.43,5.88,0.35,2.43
2017-08-26,Dortmund,Hertha BSC,2,0,H,18,7,8,4,12,9,4,4,1,1,0,0,2.07,0.41,7,2,6.78,21.95,2.58,0.27
2017-08-26,VfB Stuttgart,Mainz 05,1,0,H,17,13,4,6,12,18,5,6,2,1,0,0,2.09,0.39,8,2,6.71,11.05,2.64,0.23
2017-08-27,Hannover 96,Schalke 04,1,0,H,11,8,3,1,17,17,2,6,1,2,0,0,0.81,0.4,7,5,11.08,10.96,1.74,0.87
2017-08-27,Leipzig,Freiburg,4,1,H,29,7,11,2,11,13,8,2,2,0,0,1,2.85,0.46,14,5,5.72,11.34,2.73,0.18
2017-09-08,Hamburger SV,Leipzig,0,2,A,9,19,2,4,14,11,4,14,1,1,0,0,1.17,1.38,2,11,15.5,3.74,1.21,1.49
2017-09-09,Freiburg,Dortmund,0,0,D,5,27,2,3,10,11,0,7,0,0,1,0,0.49,1.57,1,9,33.18,2.71,0.55,2.19
2017-09-09,M'gladbach,Eintracht Frankfurt,0,1,A,15,12,3,6,17,17,13,5,3,2,0,0,0.63,0.61,9,7,4.19,11.88,1.33,1.26
2017-09-09,Augsburg,1.FC Köln,3,0,H,10,13,4,3,15,13,6,9,0,0,0,0,2.28,0.46,1,8,11.84,5.5,2.69,0.2
2017-09-09,Hoffenheim,Bayern Munich,2,0,H,6,23,3,6,15,9,2,4,3,1,0,0,0.61,1.51,2,9,19.32,5.57,0.67,2.07
2017-09-09,Mainz 05,Leverkusen,3,1,H,14,13,5,2,16,15,1,3,2,2,0,0,1.34,0.96,2,1,10.71,4.97,1.72,0.99
2017-09-09,Wolfsburg,Hannover 96,1,1,D,17,7,6,2,13,20,3,1,0,1,0,0,1.13,0.48,9,2,8.23,9.2,1.95,0.74
2017-09-10,Hertha BSC,Werder Bremen,1,1,D,8,10,4,5,9,12,5,7,1,0,0,0,0.25,0.57,1,3,9.96,9.92,0.9,1.6
2017-09-10,Schalke 04,VfB Stuttgart,3,1,H,12,11,4,2,15,19,2,1,1,1,0,0,1.99,1.3,2,2,19.71,8.52,1.9,0.86
2017-09-15,Hannover 96,Hamburger SV,2,0,H,17,12,4,3,17,16,4,7,1,0,0,0,2.3,0.45,8,3,5.74,8.45,2.76,0.15
2017-09-16,Bayern Munich,Mainz 05,4,0,H,28,11,14,4,9,5,10,5,2,2,0,0,4.42,0.71,25,1,5.0,24.21,2.92,0.05
2017-09-16,Eintracht Frankfurt,Augsburg,1,2,A,23,11,8,3,13,13,4,4,2,3,0,0,1.32,0.73,14,5,4.88,14.38,1.84,0.87
2017-09-16,Werder Bremen,Schalke 04,1,2,A,16,11,2,4,15,17,6,5,2,2,0,0,0.98,0.93,6,3,8.71,8.5,1.35,1.31
2017-09-16,Leipzig,M'gladbach,2,2,D,10,10,3,3,13,12,3,2,1,1,1,0,0.74,1.45,8,10,9.83,9.11,0.7,2.03
2017-09-16,VfB Stuttgart,Wolfsburg,1,0,H,8,8,4,1,14,19,2,3,2,3,0,0,1.13,0.45,6,4,12.07,9.79,2.01,0.68
2017-09-17,Hoffenheim,Hertha BSC,1,1,D,8,9,2,4,15,20,5,2,2,2,0,0,0.58,0.46,4,4,12.7,11.78,1.41,1.13
2017-09-17,Leverkusen,Freiburg,4,0,H,22,4,9,1,4,13,5,4,0,2,0,0,2.25,0.43,10,2,7.62,17.3,2.68,0.2
2017-09-17,Dortmund,1.FC Köln,5,0,H,22,6,8,2,11,12,8,5,0,3,0,0,3.85,0.46,9,1,6.05,22.6,2.93,0.04
2017-09-19,M'gladbach,VfB Stuttgart,2,0,H,9,11,3,4,9,8,4,1,0,1,0,0,1.15,0.5,3,3,12.29,18.32,2.05,0.65
2017-09-19,Wolfsburg,Werder Bremen,1,1,D,13,11,4,4,10,18,3,4,1,2,0,0,1.02,1.13,3,4,5.81,12.79,1.26,1.43
2017-09-19,Schalke 04,Bayern Munich,0,3,A,11,12,4,8,13,11,2,6,1,1,0,0,1.16,2.46,2,14,18.59,7.96,0.53,2.28
2017-09-19,Augsburg,Leipzig,1,0,H,11,14,4,3,15,17,3,2,2,2,0,0,1.3,1.0,3,9,16.57,5.15,1.63,1.06
2017-09-20,1.FC Köln,Eintracht Frankfurt,0,1,A,17,8,8,4,20,20,4,5,2,1,0,0,1.84,1.33,6,4,6.58,10.07,1.81,0.89
2017-09-20,Hertha BSC,Leverkusen,2,1,H,5,12,3,5,12,25,3,6,1,2,0,0,0.5,0.43,3,5,16.45,7.0,1.37,1.15
2017-09-20,Mainz 05,Hoffenheim,2,3,A,20,18,6,6,9,13,5,11,3,3,0,0,1.12,0.96,8,5,10.52,9.95,1.49,1.21
2017-09-20,Freiburg,Hannover 96,1,1,D,23,14,5,3,17,19,5,3,2,4,0,0,2.89,1.03,4,1,7.59,9.5,2.61,0.27
2017-09-20,Hamburger SV,Dortmund,0,3,A,6,17,2,7,15,14,4,3,3,0,0,0,0.19,3.18,4,10,5.97,5.03,0.02,2.97
2017-09-22,Bayern Munich,Wolfsburg,2,2,D,19,8,3,3,9,11,7,3,1,2,0,0,2.34,0.47,5,2,10.83,28.25,2.67,0.21
2017-09-23,Dortmund,M'gladbach,6,1,H,18,8,9,5,2,6,7,0,0,1,0,0,4.84,1.12,12,2,6.61,43.33,2.93,0.05
2017-09-23,Werder Bremen,Freiburg,0,0,D,17,13,6,6,15,9,4,5,2,1,0,0,1.42,0.86,6,2,6.86,10.96,1.82,0.9
2017-09-23,Hoffenheim,Schalke 04,2,0,H,12,17,6,3,16,15,0,5,3,2,0,0,1.32,1.04,3,9,14.44,8.58,1.57,1.15
2017-09-23,Mainz 05,Hertha BSC,1,0,H,8,4,3,1,22,22,4,1,3,3,0,1,1.18,0.54,1,2,12.55,5.9,2.0,0.66
2017-09-23,Leipzig,Eintracht Frankfurt,2,1,H,17,9,5,3,9,16,2,4,1,2,0,0,1.55,0.54,6,3,5.54,10.11,2.21,0.54
2017-09-23,VfB Stuttgart,Augsburg,0,0,D,15,9,2,2,7,14,5,3,1,2,0,0,0.44,0.37,8,2,7.55,18.3,1.3,1.19
2017-09-24,Hannover 96,1.FC Köln,0,0,D,14,6,1,1,17,17,6,7,4,2,0,0,1.36,1.11,6,3,8.62,14.4,1.53,1.15
2017-09-24,Leverkusen,Hamburger SV,3,0,H,17,12,6,2,17,18,6,3,2,2,0,0,2.39,0.44,10,3,6.0,5.64,2.71,0.19
2017-09-29,Schalke 04,Leverkusen,1,1,D,14,10,5,6,19,16,7,4,2,3,0,0,0.62,1.14,3,3,10.81,8.77,0.85,1.83
2017-09-30,M'gladbach,Hannover 96,2,1,H,23,15,8,2,12,13,8,7,1,1,0,0,2.3,1.37,6,7,8.0,16.38,2.04,0.72
2017-09-30,Augsburg,Dortmund,1,2,A,10,14,5,8,23,12,5,5,4,1,0,0,1.04,1.94,4,7,9.89,3.54,0.69,2.07
2017-09-30,Eintracht Frankfurt,VfB Stuttgart,2,1,H,10,13,6,5,10,17,3,6,1,1,1,0,1.13,0.88,2,3,12.42,8.21,1.55,1.14
2017-09-30,Hamburger SV,Werder Bremen,0,0,D,17,8,6,3,13,27,6,7,1,3,0,0,0.96,0.43,5,4,7.0,6.69,1.81,0.82
2017-09-30,Wolfsburg,Mainz 05,1,1,D,6,10,2,3,7,13,5,6,4,4,1,0,0.74,0.9,5,9,12.55,9.34,1.19,1.44
2017-10-01,Freiburg,Hoffenheim,3,2,H,15,15,6,6,13,17,9,7,2,3,0,0,1.25,0.63,6,10,14.71,10.78,1.93,0.78
2017-10-01,1.FC Köln,Leipzig,1,2,A,16,23,6,10,9,13,9,7,0,2,0,0,1.34,3.1,3,13,8.8,6.44,0.39,2.47
2017-10-01,Hertha BSC,Bayern Munich,2,2,D,10,15,5,5,14,11,1,9,0,2,0,0,1.66,1.51,3,13,18.05,8.33,1.51,1.22
2017-10-13,VfB Stuttgart,1.FC Köln,2,1,H,22,17,7,3,12,13,5,4,2,3,0,0,2.19,1.58,9,7,9.33,9.0,1.83,0.94
2017-10-14,Bayern Munich,Freiburg,5,0,H,22,6,10,2,5,7,9,1,0,0,0,0,1.59,0.35,16,2,10.58,30.86,2.33,0.44
2017-10-14,Dortmund,Leipzig,2,3,A,15,7,8,6,16,19,3,2,2,5,1,1,2.11,2.39,6,6,4.59,10.51,1.1,1.62
2017-10-14,Hannover 96,Eintracht Frankfurt,1,2,A,10,12,2,4,15,16,6,5,3,3,0,0,0.65,0.88,4,7,8.33,6.83,1.07,1.57
2017-10-14,Hoffenheim,Augsburg,2,2,D,22,13,7,5,5,11,6,3,1,0,0,0,1.92,0.92,10,4,15.79,12.78,2.09,0.68
2017-10-14,Hertha BSC,Schalke 04,0,2,A,2,10,0,6,12,20,1,5,1,2,1,0,0.03,1.85,0,7,17.09,5.0,0.06,2.88
2017-10-14,Mainz 05,Hamburger SV,3,2,H,14,9,4,2,14,17,4,2,1,1,0,0,1.25,1.99,6,3,6.77,4.55,0.75,1.99
2017-10-15,Leverkusen,Wolfsburg,2,2,D,17,11,10,4,16,13,11,2,2,2,0,0,1.45,0.92,5,2,7.88,9.91,1.78,0.94
2017-10-15,Werder Bremen,M'gladbach,0,2,A,18,16,5,8,11,10,5,5,1,0,0,0,1.52,1.45,4,12,13.74,10.54,1.41,1.32
2017-10-20,Schalke 04,Mainz 05,2,0,H,14,4,5,2,17,15,5,1,3,0,0,0,1.79,0.6,4,1,4.34,11.29,2.4,0.39
2017-10-21,Hamburger SV,Bayern Munich,0,1,A,7,21,3,4,9,9,7,7,1,2,1,0,0.16,2.3,2,15,20.65,4.1,0.12,2.8
2017-10-21,M'gladbach,Leverkusen,1,5,A,19,13,3,6,12,11,4,4,3,0,0,0,2.5,2.24,11,7,10.26,12.93,1.55,1.21
2017-10-21,Eintracht Frankfurt,Dortmund,2,2,D,14,20,7,7,14,10,4,4,2,3,0,0,2.74,2.09,7,8,8.77,4.12,1.84,0.95
2017-10-21,Augsburg,Hannover 96,1,2,A,15,11,5,6,11,9,11,2,1,2,0,0,0.86,0.8,4,4,6.44,6.04,1.37,1.28
2017-10-21,Leipzig,VfB Stuttgart,1,0,H,15,11,3,2,10,18,3,5,0,1,0,0,0.87,0.61,4,3,5.53,11.17,1.56,1.07
2017-10-22,Freiburg,Hertha BSC,1,1,D,20,11,8,3,20,15,6,1,4,3,0,0,2.84,1.83,11,8,9.23,14.36,2.11,0.66
2017-10-22,Wolfsburg,Hoffenheim,1,1,D,14,14,6,5,12,24,8,4,1,3,0,0,1.3,1.92,3,6,15.19,8.66,0.83,1.89
2017-10-22,1.FC Köln,Werder Bremen,0,0,D,18,13,8,2,16,20,3,6,3,3,0,0,1.8,0.95,9,5,9.91,7.68,2.07,0.69
2017-10-27,Mainz 05,Eintracht Frankfurt,1,1,D,7,8,3,3,15,21,5,5,0,2,0,0,0.28,0.45,4,6,6.19,4.68,1.04,1.43
2017-10-28,Hoffenheim,M'gladbach,1,3,A,16,16,5,6,14,13,5,5,2,1,0,0,1.09,1.81,10,7,8.52,8.72,0.85,1.91
2017-10-28,Leverkusen,1.FC Köln,2,1,H,17,9,5,2,14,13,8,10,3,2,0,0,1.44,0.85,8,5,4.48,12.78,1.86,0.82
2017-10-28,Bayern Munich,Leipzig,2,0,H,23,3,7,1,7,9,11,1,1,0,0,1,2.04,0.31,11,0,4.82,40.27,2.6,0.26
2017-10-28,Hannover 96,Dortmund,4,2,H,13,10,7,4,17,9,5,6,2,0,0,1,2.34,0.85,6,8,7.79,3.92,2.44,0.4
2017-10-28,Hertha BSC,Hamburger SV,2,1,H,8,12,3,4,14,13,9,11,0,0,0,0,0.83,0.97,4,6,5.94,7.69,1.19,1.48
2017-10-28,Schalke 04,Wolfsburg,1,1,D,14,7,7,2,18,12,4,2,0,0,0,0,1.44,0.98,3,6,7.57,13.37,1.75,0.89
2017-10-29,VfB Stuttgart,Freiburg,3,0,H,18,6,6,0,13,10,6,0,3,0,0,1,1.36,0.21,6,0,7.54,24.79,2.4,0.37
2017-10-29,Werder Bremen,Augsburg,0,3,A,16,18,3,6,15,11,7,3,2,0,0,0,1.05,2.81,3,5,8.74,12.43,0.36,2.51
2017-11-03,Eintracht Frankfurt,Werder Bremen,2,1,H,16,13,5,7,11,13,7,8,0,0,0,0,1.92,1.08,10,9,6.59,11.17,2.04,0.73
2017-11-04,Hamburger SV,VfB Stuttgart,3,1,H,21,3,12,2,14,10,11,3,2,2,0,1,2.02,1.22,12,1,4.55,21.19,1.96,0.79
2017-11-04,M'gladbach,Mainz 05,1,1,D,10,20,3,7,5,14,9,9,1,0,0,0,0.79,0.83,10,6,10.58,12.21,1.26,1.38
2017-11-04,Leipzig,Hannover 96,2,1,H,18,12,6,4,11,16,2,3,1,4,0,0,1.85,0.77,6,5,5.82,10.86,2.28,0.52
2017-11-04,Dortmund,Bayern Munich,1,3,A,15,10,4,5,12,16,4,3,2,2,0,0,1.89,1.28,9,5,12.61,12.5,1.83,0.92
2017-11-04,Freiburg,Schalke 04,0,1,A,13,8,2,3,14,12,6,1,1,1,0,0,0.9,0.75,3,3,11.67,8.54,1.45,1.19
2017-11-04,Augsburg,Leverkusen,1,1,D,14,11,4,3,13,15,6,3,3,2,0,0,1.41,1.17,4,8,10.31,9.22,1.54,1.15
2017-11-05,1.FC Köln,Hoffenheim,0,3,A,12,22,4,8,17,14,7,6,0,0,0,0,0.86,3.02,5,7,15.63,9.25,0.2,2.7
2017-11-05,Wolfsburg,Hertha BSC,3,3,D,20,10,8,6,14,19,4,2,1,1,0,0,2.4,1.49,10,2,9.14,11.1,2.06,0.7
2017-11-17,VfB Stuttgart,Dortmund,2,1,H,9,13,4,7,16,12,5,4,2,0,0,0,1.14,1.79,5,8,9.31,5.1,0.84,1.89
2017-11-18,Leverkusen,Leipzig,2,2,D,13,12,3,3,14,13,2,1,5,2,1,0,1.62,2.03,8,1,8.09,7.17,0.99,1.74
2017-11-18,Mainz 05,1.FC Köln,1,0,H,12,11,3,0,12,15,0,3,0,2,1,0,1.45,0.58,4,8,11.9,10.24,2.17,0.57
2017-11-18,Hoffenheim,Eintracht Frankfurt,1,1,D,13,5,6,3,14,19,4,3,0,2,0,0,1.31,0.44,6,5,3.65,9.54,2.17,0.56
2017-11-18,Hertha BSC,M'gladbach,2,4,A,16,8,8,5,15,12,8,2,2,1,0,0,2.07,2.08,9,2,6.9,22.47,1.35,1.39
2017-11-18,Wolfsburg,Freiburg,3,1,H,15,12,7,7,8,8,1,3,1,2,0,0,1.9,0.8,11,4,10.56,9.32,2.19,0.58
2017-11-18,Bayern Munich,Augsburg,3,0,H,16,8,6,3,13,16,6,3,0,3,0,0,1.92,0.28,10,1,5.12,21.26,2.61,0.25
2017-11-19,Schalke 04,Hamburger SV,2,0,H,12,7,4,1,16,19,7,6,3,3,0,0,2.08,0.78,4,5,7.58,6.31,2.39,0.42
2017-11-19,Werder Bremen,Hannover 96,4,0,H,16,13,7,7,14,16,3,2,0,1,0,0,2.62,1.13,5,4,10.42,12.48,2.37,0.47
2017-11-24,Hannover 96,VfB Stuttgart,1,1,D,15,13,4,4,14,16,4,5,1,5,0,0,1.88,1.59,7,9,12.0,6.9,1.6,1.11
2017-11-25,Leipzig,Werder Bremen,2,0,H,14,9,6,3,9,10,8,8,0,1,0,0,1.02,1.07,7,10,6.97,9.66,1.29,1.4
2017-11-25,M'gladbach,Bayern Munich,2,1,H,6,21,2,7,12,9,2,5,1,1,0,0,2.13,0.9,1,11,12.34,5.38,2.35,0.47
2017-11-25,Augsburg,Wolfsburg,2,1,H,23,4,8,3,7,12,6,1,1,2,0,1,2.1,0.21,16,2,6.77,26.89,2.75,0.15
2017-11-25,Dortmund,Schalke 04,4,4,D,11,12,6,7,17,19,3,5,5,5,1,0,2.39,1.25,5,6,9.56,6.63,2.2,0.6
2017-11-25,Eintracht Frankfurt,Leverkusen,0,1,A,12,13,3,4,18,14,9,2,4,3,0,0,0.74,0.94,5,9,9.03,9.96,1.17,1.49
2017-11-25,Freiburg,Mainz 05,2,1,H,15,17,5,5,16,15,2,5,3,2,0,0,1.83,0.71,4,6,5.73,8.11,2.21,0.58
2017-11-26,1.FC Köln,Hertha BSC,0,2,A,15,10,2,7,15,8,3,4,2,0,0,0,0.74,2.2,9,2,12.25,25.57,0.28,2.59
2017-11-26,Hamburger SV,Hoffenheim,3,0,H,18,13,7,2,16,23,7,8,0,3,0,0,1.81,0.61,4,5,7.09,3.38,2.29,0.5
2017-12-01,Freiburg,Hamburger SV,0,0,D,20,10,2,3,13,19,7,5,2,3,0,0,0.98,0.46,8,4,7.0,5.92,1.8,0.85
2017-12-02,Werder Bremen,VfB Stuttgart,1,0,H,15,12,6,4,13,17,5,8,2,1,0,0,0.71,1.12,4,6,11.89,4.58,0.96,1.73
2017-12-02,Bayern Munich,Hannover 96,3,1,H,29,8,12,4,12,8,9,3,2,2,0,0,3.87,1.08,12,0,5.07,20.44,2.85,0.09
2017-12-02,Schalke 04,1.FC Köln,2,2,D,23,7,10,4,14,18,7,4,0,2,0,1,2.35,1.9,10,4,3.61,11.92,1.66,1.08
2017-12-02,Leverkusen,Dortmund,1,1,D,15,9,9,3,8,19,7,4,1,3,1,0,2.2,1.15,5,12,19.67,3.29,2.18,0.61
2017-12-02,Mainz 05,Augsburg,1,3,A,16,10,5,4,17,13,4,3,4,1,0,0,0.58,2.19,5,4,3.68,5.43,0.24,2.63
2017-12-02,Hoffenheim,Leipzig,4,0,H,10,11,8,5,14,10,0,7,2,0,0,0,1.7,0.28,6,2,14.04,6.16,2.51,0.31
2017-12-03,Wolfsburg,M'gladbach,3,0,H,13,16,6,9,7,15,6,5,0,2,0,0,1.58,1.41,7,9,30.64,10.46,1.47,1.25
2017-12-03,Hertha BSC,Eintracht Frankfurt,1,2,A,15,7,5,5,15,13,4,2,1,3,0,0,1.15,0.42,0,3,10.74,9.29,2.04,0.67
2017-12-08,VfB Stuttgart,Leverkusen,0,2,A,9,18,5,4,12,12,8,5,1,1,0,0,0.41,1.91,6,7,8.41,15.76,0.32,2.52
2017-12-09,Dortmund,Werder Bremen,1,2,A,11,9,5,4,8,6,4,2,0,0,0,0,1.87,0.94,8,1,7.18,21.86,2.18,0.58
2017-12-09,Eintracht Frankfurt,Bayern Munich,0,1,A,12,6,3,1,16,12,5,5,2,3,0,0,0.49,0.36,8,4,7.32,19.0,1.4,1.11
2017-12-09,Hamburger SV,Wolfsburg,0,0,D,12,3,3,0,15,12,6,2,2,2,0,0,0.93,0.09,9,1,6.72,8.1,2.21,0.44
2017-12-09,Leipzig,Mainz 05,2,2,D,12,13,7,9,16,17,6,4,2,3,0,0,1.25,1.28,5,1,6.42,10.39,1.31,1.37
2017-12-09,M'gladbach,Schalke 04,1,1,D,13,13,5,6,12,7,8,10,1,2,0,0,1.65,0.77,9,1,8.2,11.56,2.08,0.68
2017-12-10,1.FC Köln,Freiburg,3,4,A,6,25,3,11,20,14,4,9,3,3,0,0,1.46,3.41,1,10,7.43,3.83,0.28,2.6
2017-12-10,Augsburg,Hertha BSC,1,1,D,15,8,3,4,11,9,11,3,2,2,0,0,1.63,0.65,5,2,5.24,14.06,2.16,0.6
2017-12-10,Hannover 96,Hoffenheim,2,0,H,12,9,3,5,12,15,2,1,2,5,0,0,1.49,0.75,4,12,9.62,8.43,1.99,0.75
2017-12-12,Freiburg,M'gladbach,1,0,H,24,5,5,3,7,12,5,3,0,2,0,0,1.63,0.22,2,4,10.84,8.56,2.59,0.25
2017-12-12,Hamburger SV,Eintracht Frankfurt,1,2,A,21,10,6,6,6,26,9,3,0,4,0,0,1.79,1.02,8,5,5.55,8.56,1.96,0.79
2017-12-12,Mainz 05,Dortmund,0,2,A,13,15,0,6,14,6,2,6,0,0,0,0,0.5,2.02,5,11,19.29,15.78,0.33,2.5
2017-12-12,Wolfsburg,Leipzig,1,1,D,13,14,5,5,8,16,6,9,2,4,0,1,2.39,0.58,10,7,17.21,5.72,2.68,0.22
2017-12-13,Bayern Munich,1.FC Köln,1,0,H,26,7,8,1,7,12,13,1,0,0,0,0,3.34,0.3,15,1,2.11,39.11,2.91,0.06
2017-12-13,Hertha BSC,Hannover 96,3,1,H,15,20,9,6,10,12,5,8,2,3,0,0,2.56,1.89,5,4,10.74,10.24,1.92,0.84
2017-12-13,Hoffenheim,VfB Stuttgart,1,0,H,11,9,3,3,12,15,0,3,1,1,0,0,2.1,0.62,3,3,5.62,11.84,2.51,0.33
2017-12-13,Leverkusen,Werder Bremen,1,0,H,15,6,7,2,10,24,5,1,0,3,0,0,2.27,0.25,3,5,11.52,4.92,2.8,0.12
2017-12-13,Schalke 04,Augsburg,3,2,H,8,15,5,7,11,17,2,3,3,2,0,0,2.61,1.41,1,3,10.13,9.23,2.35,0.46
2017-12-15,M'gladbach,Hamburger SV,3,1,H,13,8,5,3,7,16,9,4,0,3,0,0,2.65,0.57,6,9,7.41,10.0,2.76,0.15
2017-12-16,Dortmund,Hoffenheim,2,1,H,18,12,3,5,7,13,6,4,0,0,0,0,3.38,1.32,4,7,18.0,12.32,2.65,0.24
2017-12-16,Eintracht Frankfurt,Schalke 04,2,2,D,6,15,2,5,21,20,4,6,4,2,0,0,1.53,1.83,3,8,7.21,3.77,1.16,1.55
2017-12-16,Augsburg,Freiburg,3,3,D,17,9,8,6,6,14,11,4,1,3,0,0,2.95,1.77,6,6,6.42,11.61,2.19,0.61
2017-12-16,Werder Bremen,Mainz 05,2,2,D,14,9,7,3,13,22,8,5,2,3,0,0,1.2,1.05,1,4,7.94,4.3,1.47,1.21
2017-12-16,1.FC Köln,Wolfsburg,1,0,H,18,8,7,5,8,13,5,4,2,1,0,0,2.32,1.15,8,7,19.55,8.88,2.22,0.58
2017-12-16,VfB Stuttgart,Bayern Munich,0,1,A,10,17,4,7,18,14,9,7,2,2,0,0,1.1,1.44,4,7,7.71,12.0,1.01,1.63
2017-12-17,Hannover 96,Leverkusen,4,4,D,18,20,7,10,9,16,6,5,0,1,0,0,2.18,2.07,10,4,8.1,10.5,1.47,1.29
2017-12-17,Leipzig,Hertha BSC,2,3,A,22,7,7,5,13,11,6,1,1,3,0,1,2.67,1.86,21,1,3.03,11.17,1.93,0.85
2018-01-12,Leverkusen,Bayern Munich,1,3,A,12,16,1,6,11,11,6,6,2,2,0,0,0.62,1.49,4,6,10.63,13.12,0.66,2.08
2018-01-13,Augsburg,Hamburger SV,1,0,H,15,9,5,6,5,12,6,4,1,1,0,0,1.32,0.36,6,9,7.8,6.57,2.18,0.55
2018-01-13,Eintracht Frankfurt,Freiburg,1,1,D,15,2,4,1,14,18,9,2,0,0,0,0,1.81,0.31,7,4,5.43,10.74,2.53,0.3
2018-01-13,Hannover 96,Mainz 05,3,2,H,25,11,9,5,13,16,8,8,0,2,0,0,1.8,0.43,7,2,12.47,11.0,2.48,0.34
2018-01-13,Leipzig,Schalke 04,3,1,H,15,10,9,6,16,19,4,4,2,2,0,0,2.73,0.53,6,5,7.11,5.21,2.8,0.13
2018-01-13,VfB Stuttgart,Hertha BSC,1,0,H,7,10,2,1,8,9,4,4,1,0,0,0,0.28,1.02,6,5,11.88,12.63,0.56,2.12
2018-01-13,Werder Bremen,Hoffenheim,1,1,D,16,11,3,2,14,18,6,8,1,3,0,0,2.47,1.31,10,9,10.9,11.55,2.21,0.59
2018-01-14,Dortmund,Wolfsburg,0,0,D,19,10,1,4,10,11,6,7,1,1,0,0,2.56,0.7,12,9,10.43,7.06,2.62,0.26
2018-01-14,1.FC Köln,M'gladbach,2,1,H,11,16,3,6,17,14,3,3,2,3,0,0,1.74,2.12,4,8,9.46,8.64,1.1,1.65
2018-01-19,Hertha BSC,Dortmund,1,1,D,9,11,2,4,15,11,3,5,3,1,0,0,0.8,1.65,2,10,13.13,6.93,0.68,2.06
2018-01-20,Freiburg,Leipzig,2,1,H,9,12,4,3,12,12,6,6,0,0,0,0,0.54,0.75,5,7,9.56,5.09,1.1,1.51
2018-01-20,Hamburger SV,1.FC Köln,0,2,A,13,9,3,2,21,13,9,3,3,3,0,0,0.9,1.38,6,4,5.24,7.85,0.94,1.77
2018-01-20,Hoffenheim,Leverkusen,1,4,A,13,13,3,6,18,16,4,1,2,1,0,0,0.64,2.2,7,13,8.32,9.44,0.32,2.53
2018-01-20,Mainz 05,VfB Stuttgart,3,2,H,21,8,12,5,9,8,7,3,2,4,0,0,2.37,0.72,5,5,20.19,8.23,2.57,0.29
2018-01-20,M'gladbach,Augsburg,2,0,H,16,16,6,3,9,11,8,5,0,1,0,0,1.59,1.31,5,4,8.24,6.96,1.59,1.15
2018-01-20,Wolfsburg,Eintracht Frankfurt,1,3,A,13,18,4,6,12,19,4,3,4,2,1,0,0.72,1.78,5,8,15.73,8.82,0.57,2.22
2018-01-21,Bayern Munich,Werder Bremen,4,2,H,15,10,7,4,7,20,4,7,0,2,0,0,1.89,0.86,12,5,8.32,18.23,2.12,0.65
2018-01-21,Schalke 04,Hannover 96,1,1,D,5,11,2,4,19,13,1,2,2,1,0,0,0.64,0.9,4,3,8.93,9.83,1.02,1.61
2018-01-26,Eintracht Frankfurt,M'gladbach,2,0,H,9,14,2,2,14,14,4,4,5,2,0,0,1.34,1.42,6,4,11.54,6.66,1.29,1.38
2018-01-27,Werder Bremen,Hertha BSC,0,0,D,18,5,7,2,13,20,2,2,3,2,0,0,1.56,0.79,7,0,7.31,11.52,2.0,0.71
2018-01-27,VfB Stuttgart,Schalke 04,0,2,A,11,18,2,7,15,11,4,6,2,1,0,0,0.5,2.64,3,4,5.34,14.11,0.16,2.76
2018-01-27,1.FC Köln,Augsburg,1,1,D,12,11,5,3,12,16,6,6,3,3,0,0,0.92,0.69,13,3,11.14,14.17,1.55,1.09
2018-01-27,Leipzig,Hamburger SV,1,1,D,14,8,5,2,14,19,3,3,0,2,0,0,1.1,0.99,5,4,4.3,9.96,1.41,1.27
2018-01-27,Bayern Munich,Hoffenheim,5,2,H,22,6,11,4,8,19,3,4,0,2,0,0,2.84,1.02,12,5,10.42,10.88,2.68,0.21
2018-01-27,Dortmund,Freiburg,2,2,D,12,4,4,3,11,12,5,2,1,0,0,0,0.68,0.76,3,8,4.05,21.32,1.14,1.47
2018-01-28,Leverkusen,Mainz 05,2,0,H,12,4,3,1,10,14,13,0,1,2,0,0,1.5,0.14,6,3,7.9,11.74,2.64,0.2
2018-01-28,Hannover 96,Wolfsburg,0,1,A,15,7,3,2,15,15,7,0,2,3,0,0,0.78,0.25,5,1,7.41,14.05,1.82,0.76
2018-02-02,1.FC Köln,Dortmund,2,3,A,16,17,5,7,13,16,5,2,2,1,0,0,2.01,2.41,4,10,13.55,12.5,1.12,1.65
2018-02-03,Freiburg,Leverkusen,0,0,D,11,15,5,3,19,11,2,4,7,1,0,0,0.68,0.76,2,12,8.78,7.22,1.27,1.36
2018-02-03,Hertha BSC,Hoffenheim,1,1,D,6,17,3,4,13,13,0,5,0,2,0,0,1.25,2.06,2,17,13.73,14.05,0.76,1.98
2018-02-03,Mainz 05,Bayern Munich,0,2,A,16,13,4,6,10,15,3,5,0,3,0,0,1.12,1.62,5,14,13.43,6.87,0.97,1.78
2018-02-03,M'gladbach,Leipzig,0,1,A,10,16,3,6,13,10,1,7,2,2,0,0,1.47,1.48,3,8,11.95,8.84,1.37,1.35
2018-02-03,Schalke 04,Werder Bremen,1,2,A,15,12,6,7,15,16,3,2,3,1,1,0,0.74,1.91,3,2,13.52,8.09,0.41,2.41
